Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
Case 1189,Completed-Closed,Value 276,2012/03/26 20:49:58.000,Variant 293,293,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1189,Accepted-In Progress,Value 276,2012/03/28 20:46:45.000,Variant 293,293,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1189,Accepted-In Progress,Value 276,2012/03/28 20:48:55.000,Variant 293,293,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1189,Completed-Closed,Value 276,2012/03/28 20:48:56.000,Variant 293,293,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1189,Accepted-In Progress,Value 276,2012/03/28 21:00:52.000,Variant 293,293,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1189,Completed-Closed,Value 276,2012/03/29 00:42:57.000,Variant 293,293,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1190,Accepted-In Progress,Value 291,2012/03/07 22:24:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden
Case 1190,Completed-Closed,Value 291,2012/04/11 21:36:11.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,S21 2nd,PROD231,Sweden
Case 1191,Accepted-In Progress,Value 13,2012/03/07 22:26:08.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_7,in,G157 2nd,PROD677,Sweden
Case 1191,Completed-Closed,Value 13,2012/04/25 16:42:09.000,Variant 1,1,Completed,Low,Closed,Org line C,E_7,in,G157 2nd,PROD677,Sweden
Case 1192,Accepted-In Progress,Value 512,2012/03/08 00:06:16.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_4,in,G93 2nd,PROD325,Brazil
Case 1192,Completed-Closed,Value 512,2012/03/15 20:51:54.000,Variant 1,1,Completed,Low,Closed,Org line C,E_4,in,G93 2nd,PROD325,Brazil
Case 1193,Accepted-In Progress,Value 166,2012/03/08 06:03:37.000,Variant 46,46,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD834,Sweden
Case 1193,Accepted-In Progress,Value 166,2012/03/10 01:24:35.000,Variant 46,46,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD834,Sweden
Case 1193,Accepted-Wait,Value 166,2012/03/28 23:20:21.000,Variant 46,46,Accepted,Medium,Wait,Org line C,E_1,se,G294 2nd,PROD834,Sweden
Case 1193,Accepted-In Progress,Value 166,2012/05/03 16:33:48.000,Variant 46,46,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD834,Sweden
Case 1193,Completed-Closed,Value 166,2012/05/03 16:33:57.000,Variant 46,46,Completed,Medium,Closed,Org line C,E_1,se,G294 2nd,PROD834,Sweden
Case 1194,Accepted-In Progress,Value 133,2012/03/08 18:24:42.000,Variant 6,6,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
Case 1194,Accepted-Assigned,Value 133,2012/03/08 18:26:18.000,Variant 6,6,Accepted,Medium,Assigned,Org line G4,,se,S33 2nd,PROD374,Sweden
Case 1194,Accepted-In Progress,Value 133,2012/03/08 20:37:47.000,Variant 6,6,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
Case 1194,Completed-Closed,Value 133,2012/03/22 22:27:32.000,Variant 6,6,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
Case 1195,Accepted-In Progress,Value 285,2012/03/08 18:58:51.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
Case 1195,Completed-Closed,Value 285,2012/03/22 23:54:52.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_3,se,S35 2nd,PROD368,Sweden
Case 1196,Accepted-In Progress,Value 187,2012/03/08 19:24:21.000,Variant 294,294,Accepted,Medium,In Progress,Org line C,E_8,in,G186 2nd,PROD62,INDIA
Case 1196,Queued-Awaiting Assignment,Value 187,2012/03/08 19:27:40.000,Variant 294,294,Queued,Medium,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD62,INDIA
Case 1196,Accepted-In Progress,Value 479,2012/03/16 17:43:42.000,Variant 294,294,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD62,Sweden
Case 1196,Accepted-Assigned,Value 480,2012/03/16 17:44:21.000,Variant 294,294,Accepted,Medium,Assigned,Org line C,E_8,in,G181 2nd,PROD62,INDIA
Case 1196,Accepted-Assigned,Value 152,2012/03/20 16:39:14.000,Variant 294,294,Accepted,Medium,Assigned,Org line C,E_8,in,G181 2nd,PROD62,INDIA
Case 1196,Accepted-Wait,Value 152,2012/03/22 19:22:21.000,Variant 294,294,Accepted,Medium,Wait,Org line C,E_8,in,G181 2nd,PROD62,INDIA
Case 1196,Accepted-Assigned,Value 480,2012/03/28 19:57:44.000,Variant 294,294,Accepted,Medium,Assigned,Org line C,E_8,in,G181 2nd,PROD62,INDIA
Case 1196,Queued-Awaiting Assignment,Value 187,2012/03/28 20:00:12.000,Variant 294,294,Queued,Medium,Awaiting Assignment,Org line C,E_8,in,G186 2nd,PROD62,INDIA
Case 1196,Accepted-In Progress,Value 480,2012/03/28 20:00:15.000,Variant 294,294,Accepted,Medium,In Progress,Org line C,E_8,in,G181 2nd,PROD62,INDIA
Case 1196,Accepted-Assigned,Value 187,2012/03/28 20:01:03.000,Variant 294,294,Accepted,Medium,Assigned,Org line C,E_8,in,G186 2nd,PROD62,INDIA
Case 1196,Accepted-In Progress,Value 480,2012/03/28 20:01:07.000,Variant 294,294,Accepted,Medium,In Progress,Org line C,E_8,in,G186 2nd,PROD62,INDIA
Case 1196,Accepted-Assigned,Value 206,2012/03/28 20:03:51.000,Variant 294,294,Accepted,Medium,Assigned,Org line C,E_8,in,G186 2nd,PROD62,Sweden
Case 1196,Queued-Awaiting Assignment,Value 307,2012/05/09 21:22:38.000,Variant 294,294,Queued,Medium,Awaiting Assignment,Org line C,E_4,in,G87 2nd,PROD62,INDIA
Case 1196,Accepted-In Progress,Value 307,2012/05/10 01:42:40.000,Variant 294,294,Accepted,Medium,In Progress,Org line C,E_4,in,G87 2nd,PROD62,INDIA
Case 1196,Accepted-In Progress,Value 482,2012/05/10 23:43:41.000,Variant 294,294,Accepted,Medium,In Progress,Org line C,E_4,in,G87 2nd,PROD62,Sweden
Case 1196,Completed-Closed,Value 482,2012/05/10 23:44:13.000,Variant 294,294,Completed,Medium,Closed,Org line C,E_4,in,G87 2nd,PROD62,Sweden
Case 1197,Queued-Awaiting Assignment,Value 2,2012/03/09 00:17:46.000,Variant 8,8,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,cn,G167 2nd,PROD681,Sweden
Case 1197,Accepted-In Progress,Value 2,2012/05/03 16:16:50.000,Variant 8,8,Accepted,Medium,In Progress,Org line A2,A2_2,cn,M1 2nd,PROD681,Sweden
Case 1197,Completed-Closed,Value 2,2012/05/03 16:20:09.000,Variant 8,8,Completed,Medium,Closed,Org line A2,A2_2,cn,M1 2nd,PROD681,Sweden
Case 1198,Accepted-In Progress,Value 402,2012/03/08 22:58:15.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_7,in,G162 2nd,PROD190,Belgium
Case 1198,Completed-Closed,Value 402,2012/04/03 19:05:55.000,Variant 1,1,Completed,Low,Closed,Org line C,E_7,in,G162 2nd,PROD190,Belgium
Case 1199,Accepted-Wait,Value 501,2012/03/09 09:36:15.000,Variant 15,15,Accepted,Low,Wait,Org line C,,jp,S22 2nd,PROD412,Japan
Case 1199,Completed-Closed,Value 501,2012/03/22 18:26:29.000,Variant 15,15,Completed,Low,Closed,Org line C,,jp,S22 2nd,PROD412,Japan
Case 1200,Accepted-In Progress,Value 324,2012/03/09 16:30:37.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_2,se,G57 2nd,PROD341,Sweden
Case 1200,Completed-Closed,Value 324,2012/04/03 17:22:25.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_2,se,G57 2nd,PROD341,Sweden
Case 1201,Accepted-In Progress,Value 513,2012/03/09 17:34:54.000,Variant 27,27,Accepted,Low,In Progress,Org line A2,D_1,kr,V17 3rd,PROD604,POLAND
Case 1201,Accepted-Wait,Value 513,2012/03/12 21:24:43.000,Variant 27,27,Accepted,Low,Wait,Org line A2,D_1,kr,V17 3rd,PROD604,POLAND
Case 1201,Accepted-Wait,Value 513,2012/03/12 22:09:24.000,Variant 27,27,Accepted,Low,Wait,Org line A2,D_1,kr,V17 3rd,PROD604,POLAND
Case 1201,Accepted-In Progress,Value 513,2012/04/06 17:02:00.000,Variant 27,27,Accepted,Low,In Progress,Org line A2,D_1,kr,V17 3rd,PROD604,POLAND
Case 1201,Completed-Closed,Value 513,2012/05/23 21:02:57.000,Variant 27,27,Completed,Low,Closed,Org line A2,D_1,kr,V17 3rd,PROD604,POLAND
Case 1202,Accepted-In Progress,Value 91,2012/03/09 19:06:55.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD348,France
Case 1202,Completed-Closed,Value 91,2012/05/23 22:46:18.000,Variant 1,1,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD348,France
Case 1203,Accepted-In Progress,Value 514,2012/03/09 21:06:22.000,Variant 3,3,Accepted,Medium,In Progress,Org line C,E_8,in,G119 2nd,PROD597,Sweden
Case 1203,Accepted-Wait,Value 514,2012/03/09 21:36:55.000,Variant 3,3,Accepted,Medium,Wait,Org line C,E_8,in,G119 2nd,PROD597,Sweden
Case 1203,Completed-Closed,Value 514,2012/04/04 23:16:26.000,Variant 3,3,Completed,Medium,Closed,Org line C,E_8,in,G119 2nd,PROD597,Sweden
Case 1204,Accepted-In Progress,Value 307,2012/03/09 21:22:13.000,Variant 39,39,Accepted,Medium,In Progress,Org line C,C_3,se,G95 3rd,PROD565,INDIA
Case 1204,Accepted-Wait,Value 307,2012/03/09 21:22:30.000,Variant 39,39,Accepted,Medium,Wait,Org line C,C_3,se,G95 3rd,PROD565,INDIA
Case 1204,Accepted-Assigned,Value 307,2012/03/12 19:37:16.000,Variant 39,39,Accepted,Medium,Assigned,Org line C,C_3,se,G95 3rd,PROD565,INDIA
Case 1204,Accepted-In Progress,Value 343,2012/03/12 19:38:06.000,Variant 39,39,Accepted,Medium,In Progress,Org line C,C_3,se,G95 3rd,PROD565,Sweden
Case 1204,Completed-Closed,Value 343,2012/03/14 17:43:52.000,Variant 39,39,Completed,Medium,Closed,Org line C,C_3,se,G95 3rd,PROD565,Sweden
Case 1205,Accepted-In Progress,Value 387,2012/03/09 23:17:58.000,Variant 11,11,Accepted,Medium,In Progress,Org line C,E_10,se,G288 2nd,PROD659,Sweden
Case 1205,Queued-Awaiting Assignment,Value 387,2012/03/10 01:27:40.000,Variant 11,11,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G288 2nd,PROD659,Sweden
Case 1205,Accepted-In Progress,Value 515,2012/03/10 01:30:07.000,Variant 11,11,Accepted,Medium,In Progress,Org line C,E_10,se,G288 2nd,PROD659,Sweden
Case 1205,Queued-Awaiting Assignment,Value 104,2012/03/10 01:56:35.000,Variant 11,11,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G290 3rd,PROD659,Sweden
Case 1205,Accepted-In Progress,Value 516,2012/03/12 17:41:23.000,Variant 11,11,Accepted,Medium,In Progress,Org line C,C_6,se,G290 3rd,PROD659,France
Case 1205,Completed-Closed,Value 516,2012/05/08 21:05:31.000,Variant 11,11,Completed,Medium,Closed,Org line C,C_6,se,G290 3rd,PROD659,France
Case 1206,Accepted-In Progress,Value 228,2012/03/10 02:44:11.000,Variant 1,1,Accepted,Major,In Progress,Org line V2,,se,T2 2nd,PROD615,Sweden
Case 1206,Completed-Closed,Value 228,2012/04/11 17:59:01.000,Variant 1,1,Completed,Major,Closed,Org line V2,,se,T2 2nd,PROD615,Sweden
Case 1207,Accepted-In Progress,Value 517,2012/03/11 21:12:42.000,Variant 3,3,Accepted,Major,In Progress,Org line C,E_8,in,G119 2nd,PROD617,Korea
Case 1207,Accepted-Wait,Value 517,2012/03/19 12:56:02.000,Variant 3,3,Accepted,Major,Wait,Org line C,E_8,in,G119 2nd,PROD617,Korea
Case 1207,Completed-Closed,Value 517,2012/03/21 12:54:23.000,Variant 3,3,Completed,Major,Closed,Org line C,E_8,in,G119 2nd,PROD617,Korea
Case 1208,Accepted-In Progress,Value 43,2012/03/12 08:15:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
Case 1208,Completed-Closed,Value 43,2012/03/12 08:16:23.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
Case 1209,Accepted-In Progress,Value 126,2012/03/12 17:09:09.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,U6 2nd,PROD153,Sweden
Case 1209,Completed-Closed,Value 126,2012/03/14 03:23:55.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,U6 2nd,PROD153,Sweden
Case 1210,Accepted-In Progress,Value 231,2012/03/12 20:47:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,se,G285 2nd,PROD646,Belgium
Case 1210,Completed-Closed,Value 231,2012/04/25 21:06:39.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,se,G285 2nd,PROD646,Belgium
Case 1211,Accepted-In Progress,Value 77,2012/03/12 23:23:15.000,Variant 295,295,Accepted,Medium,In Progress,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1211,Queued-Awaiting Assignment,Value 77,2012/03/12 23:38:33.000,Variant 295,295,Queued,Medium,Awaiting Assignment,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1211,Accepted-In Progress,Value 77,2012/03/26 16:04:36.000,Variant 295,295,Accepted,Medium,In Progress,Org line C,,se,S51 2nd,PROD346,Sweden
Case 1211,Accepted-Assigned,Value 518,2012/03/26 16:04:48.000,Variant 295,295,Accepted,Medium,Assigned,Org line C,,se,S51 2nd,PROD346,Sweden
Case 1211,Queued-Awaiting Assignment,Value 77,2012/03/28 20:58:35.000,Variant 295,295,Queued,Medium,Awaiting Assignment,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1211,Accepted-In Progress,Value 45,2012/03/28 20:59:16.000,Variant 295,295,Accepted,Medium,In Progress,Org line C,,se,S51 2nd,PROD346,Sweden
Case 1211,Accepted-Assigned,Value 518,2012/03/28 20:59:26.000,Variant 295,295,Accepted,Medium,Assigned,Org line C,,se,S51 2nd,PROD346,Sweden
Case 1211,Accepted-In Progress,Value 45,2012/03/28 21:00:05.000,Variant 295,295,Accepted,Medium,In Progress,Org line C,,se,S51 2nd,PROD346,Sweden
Case 1211,Queued-Awaiting Assignment,Value 77,2012/03/28 21:00:23.000,Variant 295,295,Queued,Medium,Awaiting Assignment,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1211,Accepted-Assigned,Value 518,2012/03/28 21:00:51.000,Variant 295,295,Accepted,Medium,Assigned,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1211,Accepted-Wait,Value 518,2012/03/30 17:54:57.000,Variant 295,295,Accepted,Medium,Wait,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1211,Completed-Closed,Value 518,2012/04/26 15:28:41.000,Variant 295,295,Completed,Medium,Closed,Org line C,E_6,se,M3 2nd,PROD346,Sweden
Case 1212,Accepted-In Progress,Value 43,2012/03/12 21:59:51.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
Case 1212,Completed-Closed,Value 43,2012/03/12 22:01:20.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
Case 1213,Accepted-In Progress,Value 434,2012/03/13 17:23:05.000,Variant 1,1,Accepted,Low,In Progress,Org line F,,se,G207 2nd,PROD454,Belgium
Case 1213,Completed-Closed,Value 434,2012/03/13 17:28:27.000,Variant 1,1,Completed,Low,Closed,Org line F,,se,G207 2nd,PROD454,Belgium
Case 1214,Accepted-In Progress,Value 150,2012/03/13 19:04:03.000,Variant 296,296,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 1214,Queued-Awaiting Assignment,Value 150,2012/03/13 19:05:43.000,Variant 296,296,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 1214,Accepted-In Progress,Value 446,2012/03/17 18:24:47.000,Variant 296,296,Accepted,High,In Progress,Org line C,E_4,us,G93 2nd,PROD793,Sweden
Case 1214,Queued-Awaiting Assignment,Value 150,2012/03/17 18:34:44.000,Variant 296,296,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 1214,Accepted-In Progress,Value 446,2012/03/17 18:34:45.000,Variant 296,296,Accepted,High,In Progress,Org line C,E_4,us,G93 2nd,PROD793,Sweden
Case 1214,Accepted-In Progress,Value 276,2012/03/19 12:43:04.000,Variant 296,296,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1214,Accepted-Wait,Value 276,2012/03/19 12:44:40.000,Variant 296,296,Accepted,High,Wait,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1214,Completed-Closed,Value 276,2012/04/12 21:43:49.000,Variant 296,296,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1215,Accepted-In Progress,Value 444,2012/03/13 22:15:36.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,be,G128 2nd,PROD636,POLAND
Case 1215,Completed-Closed,Value 444,2012/04/04 18:27:58.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,be,G128 2nd,PROD636,POLAND
Case 1216,Queued-Awaiting Assignment,Value 407,2012/03/13 20:43:31.000,Variant 297,297,Queued,Medium,Awaiting Assignment,Org line C,E_10,in,G84 2nd,PROD454,Sweden
Case 1216,Queued-Awaiting Assignment,Value 519,2012/03/13 20:48:03.000,Variant 297,297,Queued,Medium,Awaiting Assignment,Org line C,V3_2,in,G41 2nd,PROD454,INDIA
Case 1216,Accepted-In Progress,Value 519,2012/03/16 17:29:29.000,Variant 297,297,Accepted,Medium,In Progress,Org line C,V3_2,in,G41 2nd,PROD454,INDIA
Case 1216,Completed-Closed,Value 519,2012/04/27 14:25:40.000,Variant 297,297,Completed,Medium,Closed,Org line C,V3_2,in,G41 2nd,PROD454,INDIA
Case 1217,Queued-Awaiting Assignment,Value 520,2012/03/13 21:48:44.000,Variant 22,22,Queued,Medium,Awaiting Assignment,Org line A2,A2_5,in,A8 2nd,PROD327,Sweden
Case 1217,Accepted-In Progress,Value 520,2012/03/14 21:04:30.000,Variant 22,22,Accepted,Medium,In Progress,Org line A2,A2_5,in,A8 2nd,PROD327,Sweden
Case 1217,Queued-Awaiting Assignment,Value 521,2012/03/14 21:07:01.000,Variant 22,22,Queued,Medium,Awaiting Assignment,Org line C,E_5,in,G75,PROD327,INDIA
Case 1217,Accepted-In Progress,Value 521,2012/03/14 22:13:40.000,Variant 22,22,Accepted,Medium,In Progress,Org line C,E_5,in,G75,PROD327,INDIA
Case 1217,Completed-Closed,Value 521,2012/03/14 22:35:14.000,Variant 22,22,Completed,Medium,Closed,Org line C,E_5,in,G75,PROD327,INDIA
Case 1218,Accepted-In Progress,Value 494,2012/03/14 00:35:26.000,Variant 3,3,Accepted,Major,In Progress,Org line C,E_10,jp,S51 2nd,PROD408,Japan
Case 1218,Accepted-Wait,Value 494,2012/03/14 00:37:53.000,Variant 3,3,Accepted,Major,Wait,Org line C,E_10,jp,S51 2nd,PROD408,Japan
Case 1218,Completed-Closed,Value 494,2012/04/10 11:48:53.000,Variant 3,3,Completed,Major,Closed,Org line C,E_10,jp,S51 2nd,PROD408,Japan
Case 1219,Accepted-In Progress,Value 126,2012/03/13 22:36:42.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,U6 2nd,PROD830,Sweden
Case 1219,Completed-Closed,Value 126,2012/03/30 20:42:37.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,U6 2nd,PROD830,Sweden
Case 1220,Accepted-In Progress,Value 522,2012/03/14 01:04:13.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
Case 1220,Completed-Closed,Value 522,2012/03/14 01:42:38.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
Case 1221,Accepted-In Progress,Value 276,2012/03/14 03:07:43.000,Variant 298,298,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1221,Accepted-Wait,Value 276,2012/03/14 05:32:35.000,Variant 298,298,Accepted,High,Wait,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1221,Completed-Closed,Value 276,2012/03/14 05:33:09.000,Variant 298,298,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1221,Accepted-In Progress,Value 276,2012/03/28 20:23:16.000,Variant 298,298,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1221,Completed-Closed,Value 276,2012/03/28 20:40:14.000,Variant 298,298,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD793,INDIA
Case 1222,Accepted-In Progress,Value 43,2012/03/14 16:56:34.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
Case 1222,Completed-Closed,Value 43,2012/03/14 17:04:50.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
Case 1223,Accepted-In Progress,Value 77,2012/03/14 22:59:11.000,Variant 4,4,Accepted,Low,In Progress,Org line C,C_2,be,G58 3rd,PROD327,Sweden
Case 1223,Accepted-In Progress,Value 77,2012/04/03 22:42:42.000,Variant 4,4,Accepted,Low,In Progress,Org line C,C_2,be,G58 3rd,PROD327,Sweden
Case 1223,Completed-Closed,Value 77,2012/05/03 18:32:22.000,Variant 4,4,Completed,Low,Closed,Org line C,C_2,be,G58 3rd,PROD327,Sweden
Case 1224,Accepted-In Progress,Value 289,2012/03/14 19:56:15.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD448,Sweden
Case 1224,Completed-Closed,Value 289,2012/04/23 22:52:14.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD448,Sweden
Case 1225,Accepted-In Progress,Value 367,2012/03/14 20:46:07.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_1,us,G13 2nd,PROD398,Sweden
Case 1225,Completed-Closed,Value 367,2012/03/16 18:40:39.000,Variant 1,1,Completed,Low,Closed,Org line C,E_1,us,G13 2nd,PROD398,Sweden
Case 1226,Accepted-In Progress,Value 229,2012/03/14 23:00:26.000,Variant 299,299,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 1226,Queued-Awaiting Assignment,Value 229,2012/03/14 23:20:07.000,Variant 299,299,Queued,High,Awaiting Assignment,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 1226,Accepted-In Progress,Value 370,2012/03/14 23:36:41.000,Variant 299,299,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 1226,Accepted-Assigned,Value 523,2012/03/14 23:52:11.000,Variant 299,299,Accepted,High,Assigned,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 1226,Queued-Awaiting Assignment,Value 44,2012/03/15 20:43:32.000,Variant 299,299,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1226,Accepted-Assigned,Value 122,2012/03/15 23:41:16.000,Variant 299,299,Accepted,High,Assigned,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1226,Accepted-In Progress,Value 122,2012/03/16 20:22:28.000,Variant 299,299,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1226,Accepted-In Progress,Value 128,2012/03/16 20:46:28.000,Variant 299,299,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1226,Accepted-Assigned,Value 231,2012/03/16 20:48:25.000,Variant 299,299,Accepted,High,Assigned,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1226,Accepted-Wait,Value 231,2012/03/16 20:49:45.000,Variant 299,299,Accepted,High,Wait,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1226,Completed-Closed,Value 231,2012/05/07 21:28:53.000,Variant 299,299,Completed,High,Closed,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 1227,Accepted-In Progress,Value 77,2012/03/14 21:34:17.000,Variant 21,21,Accepted,High,In Progress,Org line C,E_1,nl,G55 2nd,PROD821,Belgium
